"date","trend","seasonal","residual"
2010-01-01,NA,0.360456730769227,NA
2010-02-01,NA,0.512540064102561,NA
2010-03-01,NA,-1.41832074175823,NA
2010-04-01,NA,-2.46832074175824,NA
2010-05-01,NA,-0.518641254578755,NA
2010-06-01,NA,-0.117359203296703,NA
2010-07-01,102.775,0.683373397435897,0.241626602564097
2010-08-01,103.0875,1.12980196886446,3.28269803113552
2010-09-01,103.545833333333,0.433671016483512,-1.07950434981684
2010-10-01,104.008333333333,0.310159111721616,-1.11849244505494
2010-11-01,104.375,0.420575778388281,-0.995575778388258
2010-12-01,104.504166666667,0.672063873626372,-0.476230540293031
2011-01-01,104.4875,0.360456730769227,-2.34795673076921
2011-02-01,104.266666666667,0.512540064102561,0.420793269230785
2011-03-01,104.033333333333,-1.41832074175823,2.98498740842493
2011-04-01,103.9125,-2.46832074175824,5.15582074175825
2011-05-01,103.725,-0.518641254578755,1.39364125457875
2011-06-01,103.545833333333,-0.117359203296703,0.271525869963384
2011-07-01,103.291666666667,0.683373397435897,-0.575040064102538
2011-08-01,102.866666666667,1.12980196886446,-1.49646863553114
2011-09-01,102.35,0.433671016483512,-0.483671016483513
2011-10-01,101.729166666667,0.310159111721616,-1.13932577838825
2011-11-01,101.154166666667,0.420575778388281,0.0252575549450427
2011-12-01,100.679166666667,0.672063873626372,1.24876945970698
2012-01-01,100.2125,0.360456730769227,-2.07295673076922
2012-02-01,99.8125,0.512540064102561,-1.32504006410255
2012-03-01,99.4208333333333,-1.41832074175823,1.39748740842492
2012-04-01,99.0083333333333,-2.46832074175824,1.35998740842493
2012-05-01,98.4875,-0.518641254578755,1.53114125457877
2012-06-01,97.875,-0.117359203296703,-0.357640796703279
2012-07-01,97.425,0.683373397435897,0.391626602564102
2012-08-01,97.0958333333333,1.12980196886446,-0.425635302197819
2012-09-01,96.6791666666667,0.433671016483512,0.487162316849805
2012-10-01,96.2583333333333,0.310159111721616,-0.86849244505494
2012-11-01,95.8833333333333,0.420575778388281,-2.0039091117216
2012-12-01,95.6,0.672063873626372,-1.07206387362638
2013-01-01,95.35,0.360456730769227,-0.610456730769243
2013-02-01,95.0083333333333,0.512540064102561,-1.02087339743591
2013-03-01,94.7083333333333,-1.41832074175823,0.609987408424914
2013-04-01,94.5833333333333,-2.46832074175824,1.1849874084249
2013-05-01,94.5958333333333,-0.518641254578755,1.02280792124543
2013-06-01,94.575,-0.117359203296703,0.542359203296712
2013-07-01,94.5458333333333,0.683373397435897,-0.329206730769243
2013-08-01,94.5791666666667,1.12980196886446,-2.50896863553113
