"date","trend","seasonal","residual"
2010-01-01,NA,0.651808608058612,NA
2010-02-01,NA,0.656570512820514,NA
2010-03-01,NA,-0.149404761904763,NA
2010-04-01,NA,-1.38754578754579,NA
2010-05-01,NA,-0.8253663003663,NA
2010-06-01,NA,-0.504532967032964,NA
2010-07-01,60.9916666666667,-0.149679487179493,0.958012820512813
2010-08-01,61.4291666666667,-0.0327152014652011,-0.296451465201471
2010-09-01,61.8583333333333,0.154189560439561,-0.0125228937728963
2010-10-01,62.2666666666667,0.224427655677651,-0.19109432234432
2010-11-01,62.6333333333333,0.70746336996337,-0.840796703296704
2010-12-01,62.8375,0.654784798534798,-2.2922847985348
2011-01-01,63.0166666666667,0.651808608058612,-0.668475274725282
2011-02-01,63.3208333333333,0.656570512820514,0.422596153846158
2011-03-01,63.7,-0.149404761904763,0.349404761904758
2011-04-01,64.0416666666667,-1.38754578754579,1.94587912087911
2011-05-01,64.3958333333333,-0.8253663003663,0.629532967032958
2011-06-01,64.9041666666667,-0.504532967032964,-0.499633699633705
2011-07-01,65.3666666666667,-0.149679487179493,-0.816987179487171
2011-08-01,65.5541666666667,-0.0327152014652011,0.278548534798517
2011-09-01,65.6875,0.154189560439561,0.558310439560458
2011-10-01,65.85,0.224427655677651,0.0255723443223417
2011-11-01,66.0333333333333,0.70746336996337,0.459203296703308
2011-12-01,66.2458333333333,0.654784798534798,1.79938186813187
2012-01-01,66.4125,0.651808608058612,-0.464308608058616
2012-02-01,66.4916666666667,0.656570512820514,-1.84823717948717
2012-03-01,66.4833333333333,-0.149404761904763,-0.133928571428569
2012-04-01,66.4666666666667,-1.38754578754579,1.12087912087914
2012-05-01,66.3833333333333,-0.8253663003663,1.44203296703296
2012-06-01,66.1708333333333,-0.504532967032964,0.533699633699641
2012-07-01,65.9916666666667,-0.149679487179493,0.258012820512818
2012-08-01,65.9791666666667,-0.0327152014652011,0.053548534798523
2012-09-01,65.9958333333333,0.154189560439561,-0.150022893772899
2012-10-01,65.9875,0.224427655677651,-0.111927655677647
2012-11-01,66.0166666666667,0.70746336996337,-1.52413003663003
2012-12-01,66.1083333333333,0.654784798534798,-1.16311813186813
2013-01-01,66.2875,0.651808608058612,-1.53930860805862
2013-02-01,66.525,0.656570512820514,-0.981570512820511
2013-03-01,66.7708333333333,-0.149404761904763,-0.921428571428578
2013-04-01,67.0125,-1.38754578754579,0.875045787545787
2013-05-01,67.3458333333333,-0.8253663003663,0.879532967032972
2013-06-01,67.6541666666667,-0.504532967032964,0.850366300366289
2013-07-01,67.925,-0.149679487179493,0.824679487179495
2013-08-01,68.2166666666667,-0.0327152014652011,1.01604853479853
2013-09-01,68.4791666666667,0.154189560439561,0.0666437728937836
2013-10-01,68.7666666666667,0.224427655677651,0.208905677655693
2013-11-01,68.9875,0.70746336996337,0.405036630036633
2013-12-01,69.1125,0.654784798534798,-1.66728479853478
2014-01-01,69.2458333333333,0.651808608058612,-0.497641941391947
2014-02-01,69.3541666666667,0.656570512820514,-0.810737179487177
2014-03-01,69.4541666666667,-0.149404761904763,-0.304761904761904
2014-04-01,69.5833333333333,-1.38754578754579,1.90421245421246
2014-05-01,69.65,-0.8253663003663,0.275366300366287
2014-06-01,69.8041666666667,-0.504532967032964,0.000366300366280825
2014-07-01,70.0583333333333,-0.149679487179493,0.59134615384616
2014-08-01,70.2958333333333,-0.0327152014652011,-0.363118131868134
2014-09-01,70.6,0.154189560439561,-0.354189560439551
2014-10-01,70.8375,0.224427655677651,-0.461927655677641
2014-11-01,71.0416666666667,0.70746336996337,-1.44913003663004
2014-12-01,71.325,0.654784798534798,-0.3797847985348
2015-01-01,71.5958333333333,0.651808608058612,-0.247641941391947
2015-02-01,71.8208333333333,0.656570512820514,-0.177403846153837
2015-03-01,72.05,-0.149404761904763,1.29940476190475
2015-04-01,72.3333333333333,-1.38754578754579,0.654212454212455
2015-05-01,72.65,-0.8253663003663,0.675366300366306
2015-06-01,72.9416666666667,-0.504532967032964,0.262866300366284
2015-07-01,73.1666666666667,-0.149679487179493,0.58301282051282
2015-08-01,73.3708333333333,-0.0327152014652011,-1.13811813186813
2015-09-01,73.4791666666667,0.154189560439561,-0.0333562271062391
2015-10-01,73.6583333333333,0.224427655677651,0.317239010989013
2015-11-01,73.9208333333333,0.70746336996337,-0.328296703296701
2015-12-01,74.125,0.654784798534798,-0.179784798534797
2016-01-01,74.2916666666667,0.651808608058612,-0.543475274725282
2016-02-01,74.4916666666667,0.656570512820514,-0.348237179487199
2016-03-01,74.7541666666667,-0.149404761904763,-1.3047619047619
2016-04-01,74.8875,-1.38754578754579,2.30004578754578
2016-05-01,75.0041666666667,-0.8253663003663,0.421199633699629
2016-06-01,75.2416666666667,-0.504532967032964,0.762866300366284
2016-07-01,75.5291666666667,-0.149679487179493,-0.579487179487174
2016-08-01,75.8,-0.0327152014652011,0.0327152014651944
2016-09-01,76.2,0.154189560439561,-0.0541895604395535
2016-10-01,76.5875,0.224427655677651,-2.11192765567765
2016-11-01,76.9083333333333,0.70746336996337,-1.01579670329672
2016-12-01,77.3208333333333,0.654784798534798,0.0243818681318828
2017-01-01,77.7208333333333,0.651808608058612,-0.472641941391927
2017-02-01,78.1916666666667,0.656570512820514,-1.04823717948717
2017-03-01,78.6875,-0.149404761904763,1.36190476190478
2017-04-01,79.2333333333333,-1.38754578754579,0.654212454212455
2017-05-01,79.8,-0.8253663003663,0.625366300366295
2017-06-01,80.2833333333333,-0.504532967032964,0.621199633699632
2017-07-01,80.7416666666667,-0.149679487179493,-1.09198717948718
2017-08-01,81.1875,-0.0327152014652011,1.2452152014652
2017-09-01,81.5208333333333,0.154189560439561,-0.0750228937729105
2017-10-01,81.85,0.224427655677651,0.425572344322347
2017-11-01,82.2958333333333,0.70746336996337,-0.603296703296692
2017-12-01,82.7458333333333,0.654784798534798,0.399381868131869
2018-01-01,83.225,0.651808608058612,-0.776808608058616
2018-02-01,83.6625,0.656570512820514,-1.01907051282052
2018-03-01,84.0166666666667,-0.149404761904763,-1.46726190476191
2018-04-01,84.375,-1.38754578754579,0.912545787545795
2018-05-01,84.7458333333333,-0.8253663003663,0.979532967032966
2018-06-01,85.05,-0.504532967032964,1.35453296703298
2018-07-01,85.3875,-0.149679487179493,0.26217948717948
2018-08-01,85.8166666666667,-0.0327152014652011,1.11604853479854
2018-09-01,86.2625,0.154189560439561,-0.816689560439585
2018-10-01,86.7291666666667,0.224427655677651,0.146405677655679
2018-11-01,87.1541666666667,0.70746336996337,-1.16163003663003
2018-12-01,87.3708333333333,0.654784798534798,-1.22561813186812
2019-01-01,87.5208333333333,0.651808608058612,0.0273580586080442
2019-02-01,87.6833333333333,0.656570512820514,0.160096153846155
2019-03-01,87.8625,-0.149404761904763,0.186904761904785
2019-04-01,88.1416666666667,-1.38754578754579,2.84587912087912
2019-05-01,88.4458333333333,-0.8253663003663,1.77953296703296
2019-06-01,88.7,-0.504532967032964,-1.59546703296704
2019-07-01,88.9166666666667,-0.149679487179493,-0.366987179487168
2019-08-01,89.2,-0.0327152014652011,-1.2672847985348
2019-09-01,89.1458333333333,0.154189560439561,-0.400022893772885
2019-10-01,87.9958333333333,0.224427655677651,2.27973901098902
2019-11-01,86.4791666666667,0.70746336996337,3.41336996336997
2019-12-01,85.7666666666667,0.654784798534798,2.57854853479854
2020-01-01,85.6583333333333,0.651808608058612,4.88985805860806
2020-02-01,85.7541666666667,0.656570512820514,5.88926282051283
2020-03-01,85.9625,-0.149404761904763,-3.01309523809525
2020-04-01,86.2,-1.38754578754579,-17.7124542124542
2020-05-01,86.4291666666667,-0.8253663003663,-10.1038003663004
2020-06-01,86.8083333333333,-0.504532967032964,-2.90380036630036
2020-07-01,87.2208333333333,-0.149679487179493,1.92884615384617
2020-08-01,87.4958333333333,-0.0327152014652011,2.13688186813185
2020-09-01,88.2041666666667,0.154189560439561,3.84164377289376
2020-10-01,90.075,0.224427655677651,2.60057234432236
2020-11-01,92.2916666666667,0.70746336996337,0.700869963369982
2020-12-01,93.8916666666667,0.654784798534798,0.453548534798543
2021-01-01,95.0041666666666,0.651808608058612,-0.55597527472527
2021-02-01,95.875,0.656570512820514,-1.53157051282049
2021-03-01,96.6375,-0.149404761904763,0.611904761904739
2021-04-01,97.3666666666667,-1.38754578754579,1.72087912087912
2021-05-01,98.3333333333333,-0.8253663003663,0.592032967032949
2021-06-01,99.4625,-0.504532967032964,0.242032967032969
2021-07-01,100.583333333333,-0.149679487179493,-0.53365384615384
2021-08-01,101.804166666667,-0.0327152014652011,-2.17145146520147
2021-09-01,103.095833333333,0.154189560439561,-2.75002289377289
2021-10-01,104.320833333333,0.224427655677651,-2.44526098901098
2021-11-01,105.445833333333,0.70746336996337,1.5467032967033
2021-12-01,106.4375,0.654784798534798,1.0077152014652
2022-01-01,107.279166666667,0.651808608058612,0.969024725274735
2022-02-01,108.116666666667,0.656570512820514,1.72676282051285
2022-03-01,108.979166666667,-0.149404761904763,3.7702380952381
2022-04-01,109.679166666667,-1.38754578754579,3.30837912087914
2022-05-01,110.104166666667,-0.8253663003663,1.92119963369966
2022-06-01,110.375,-0.504532967032964,0.0295329670329636
2022-07-01,110.541666666667,-0.149679487179493,-0.991987179487168
2022-08-01,110.545833333333,-0.0327152014652011,-0.313118131868137
2022-09-01,110.354166666667,0.154189560439561,0.0916437728937751
2022-10-01,110.033333333333,0.224427655677651,-1.45776098901099
2022-11-01,109.758333333333,0.70746336996337,0.734203296703313
2022-12-01,109.625,0.654784798534798,0.820215201465217
2023-01-01,109.554166666667,0.651808608058612,-0.30597527472527
2023-02-01,109.466666666667,0.656570512820514,-0.523237179487168
2023-03-01,109.3875,-0.149404761904763,-0.338095238095221
2023-04-01,109.420833333333,-1.38754578754579,-0.433287545787522
2023-05-01,109.445833333333,-0.8253663003663,-0.0204670329670051
2023-06-01,109.366666666667,-0.504532967032964,0.437866300366281
2023-07-01,109.370833333333,-0.149679487179493,-0.921153846153828
2023-08-01,109.458333333333,-0.0327152014652011,-0.225618131868131
2023-09-01,109.354166666667,0.154189560439561,0.191643772893784
2023-10-01,109.395833333333,0.224427655677651,0.879739010989027
2023-11-01,109.625,0.70746336996337,-0.232463369963355
2023-12-01,109.716666666667,0.654784798534798,-0.0714514652014486
2024-01-01,109.858333333333,0.651808608058612,0.289858058608061
2024-02-01,109.95,0.656570512820514,0.1934294871795
2024-03-01,NA,-0.149404761904763,NA
2024-04-01,NA,-1.38754578754579,NA
2024-05-01,NA,-0.8253663003663,NA
2024-06-01,NA,-0.504532967032964,NA
2024-07-01,NA,-0.149679487179493,NA
2024-08-01,NA,-0.0327152014652011,NA
