"date","trend","seasonal","residual"
2010-01-01,NA,0.603884310134308,NA
2010-02-01,NA,0.995253357753358,NA
2010-03-01,NA,-0.463766788766788,NA
2010-04-01,NA,-2.03844627594627,NA
2010-05-01,NA,-0.66344627594627,NA
2010-06-01,NA,-0.282677045177044,NA
2010-07-01,102.083333333333,0.10328907203907,-0.0866224053724096
2010-08-01,102.641666666667,0.127098595848594,-1.56876526251524
2010-09-01,103.104166666667,0.390193833943835,-0.994360500610497
2010-10-01,103.370833333333,0.270848595848592,-1.24168192918189
2010-11-01,103.683333333333,0.350610500610499,-0.433943833943829
2010-12-01,103.9875,0.60715811965812,0.305341880341885
2011-01-01,104.208333333333,0.603884310134308,1.28778235653236
2011-02-01,104.45,0.995253357753358,1.15474664224664
2011-03-01,104.604166666667,-0.463766788766788,1.15960012210014
2011-04-01,104.695833333333,-2.03844627594627,0.842612942612959
2011-05-01,104.845833333333,-0.66344627594627,2.81761294261294
2011-06-01,104.895833333333,-0.282677045177044,-0.813156288156279
2011-07-01,104.720833333333,0.10328907203907,0.275877594627602
2011-08-01,104.458333333333,0.127098595848594,-0.585431929181908
2011-09-01,104.220833333333,0.390193833943835,-1.21102716727717
2011-10-01,104.125,0.270848595848592,-0.695848595848602
2011-11-01,103.908333333333,0.350610500610499,1.64105616605616
2011-12-01,103.5875,0.60715811965812,-0.394658119658118
2012-01-01,103.375,0.603884310134308,-0.978884310134319
2012-02-01,103.2375,0.995253357753358,-0.832753357753347
2012-03-01,103.158333333333,-0.463766788766788,0.105433455433456
2012-04-01,102.9625,-2.03844627594627,2.7759462759463
2012-05-01,102.6,-0.66344627594627,-0.336553724053701
2012-06-01,102.2875,-0.282677045177044,-0.504822954822956
2012-07-01,102.108333333333,0.10328907203907,0.0883775946275875
2012-08-01,101.970833333333,0.127098595848594,1.40206807081807
2012-09-01,101.9125,0.390193833943835,-0.302693833943835
2012-10-01,101.904166666667,0.270848595848592,-1.77501526251525
2012-11-01,101.983333333333,0.350610500610499,-1.83394383394382
2012-12-01,102.075,0.60715811965812,-0.982158119658123
2013-01-01,102.045833333333,0.603884310134308,-1.84971764346764
2013-02-01,101.858333333333,0.995253357753358,-0.553586691086679
2013-03-01,101.6875,-0.463766788766788,1.27626678876679
2013-04-01,101.683333333333,-2.03844627594627,4.15511294261293
2013-05-01,101.791666666667,-0.66344627594627,2.27177960927962
2013-06-01,101.870833333333,-0.282677045177044,0.311843711843721
2013-07-01,101.8375,0.10328907203907,-0.740789072039064
2013-08-01,101.795833333333,0.127098595848594,-1.82293192918195
2013-09-01,101.733333333333,0.390193833943835,-0.823527167277177
