"date","trend","seasonal","residual"
2010-01-01,NA,0.30757783882784,NA
2010-02-01,NA,0.563827838827838,NA
2010-03-01,NA,0.279532967032967,NA
2010-04-01,NA,0.132738095238097,NA
2010-05-01,NA,-0.0371336996336993,NA
2010-06-01,NA,0.0945970695970682,NA
2010-07-01,103.3,-0.594505494505495,-2.60549450549449
2010-08-01,103.479166666667,-0.329922161172161,-0.549244505494514
2010-09-01,103.6625,-0.486172161172164,-1.87632783882785
2010-10-01,103.616666666667,-0.293612637362635,0.676945970695968
2010-11-01,103.279166666667,0.270077838827841,1.55075549450549
2010-12-01,103.029166666667,0.0929945054945028,2.37783882783884
2011-01-01,103.191666666667,0.30757783882784,0.400755494505518
2011-02-01,103.433333333333,0.563827838827838,0.902838827838821
2011-03-01,103.55,0.279532967032967,0.470467032967036
2011-04-01,103.441666666667,0.132738095238097,-2.67440476190474
2011-05-01,103.108333333333,-0.0371336996336993,-0.871199633699632
2011-06-01,102.716666666667,0.0945970695970682,-1.31126373626373
2011-07-01,102.383333333333,-0.594505494505495,2.31117216117218
2011-08-01,102.254166666667,-0.329922161172161,2.47575549450552
2011-09-01,102.141666666667,-0.486172161172164,0.644505494505509
2011-10-01,102.195833333333,-0.293612637362635,-1.50222069597068
2011-11-01,102.4125,0.270077838827841,-1.98257783882784
2011-12-01,102.545833333333,0.0929945054945028,-2.13882783882784
2012-01-01,102.445833333333,0.30757783882784,-1.85341117216117
2012-02-01,102.141666666667,0.563827838827838,2.09450549450548
2012-03-01,101.941666666667,0.279532967032967,-0.521199633699638
2012-04-01,101.866666666667,0.132738095238097,2.80059523809524
2012-05-01,101.908333333333,-0.0371336996336993,1.62880036630037
2012-06-01,101.954166666667,0.0945970695970682,1.35123626373628
2012-07-01,102.016666666667,-0.594505494505495,-1.62216117216117
2012-08-01,102.0125,-0.329922161172161,-0.28257783882782
2012-09-01,102.095833333333,-0.486172161172164,-1.10966117216117
2012-10-01,102.2625,-0.293612637362635,-1.56888736263734
2012-11-01,102.35,0.270077838827841,-0.920077838827837
2012-12-01,102.325,0.0929945054945028,-1.81799450549451
2013-01-01,102.191666666667,0.30757783882784,-0.199244505494491
2013-02-01,102.141666666667,0.563827838827838,0.594505494505512
2013-03-01,102.233333333333,0.279532967032967,2.68713369963372
2013-04-01,102.329166666667,0.132738095238097,2.83809523809525
2013-05-01,102.379166666667,-0.0371336996336993,2.75796703296704
2013-06-01,102.479166666667,0.0945970695970682,-1.37376373626373
2013-07-01,102.3875,-0.594505494505495,-2.99299450549451
2013-08-01,102.033333333333,-0.329922161172161,-0.503411172161165
2013-09-01,101.466666666667,-0.486172161172164,1.9195054945055
2013-10-01,100.979166666667,-0.293612637362635,-0.385554029304046
2013-11-01,100.695833333333,0.270077838827841,2.03408882783881
2013-12-01,100.5,0.0929945054945028,1.10700549450549
2014-01-01,100.525,0.30757783882784,-1.83257783882783
2014-02-01,100.591666666667,0.563827838827838,-3.05549450549449
2014-03-01,100.433333333333,0.279532967032967,-3.91286630036628
2014-04-01,100.195833333333,0.132738095238097,1.67142857142859
2014-05-01,99.9291666666667,-0.0371336996336993,1.70796703296703
2014-06-01,99.6291666666666,0.0945970695970682,0.27623626373628
2014-07-01,99.5833333333333,-0.594505494505495,1.61117216117218
2014-08-01,99.7958333333333,-0.329922161172161,1.53408882783883
2014-09-01,100.004166666667,-0.486172161172164,-0.217994505494488
2014-10-01,99.8375,-0.293612637362635,-1.34388736263736
2014-11-01,99.35,0.270077838827841,-0.920077838827837
2014-12-01,99.0333333333333,0.0929945054945028,-0.326327838827851
2015-01-01,98.8708333333333,0.30757783882784,1.62158882783883
2015-02-01,98.5166666666666,0.563827838827838,2.31950549450553
2015-03-01,98.1333333333333,0.279532967032967,0.0871336996337106
2015-04-01,98.025,0.132738095238097,-1.85773809523809
2015-05-01,98.05,-0.0371336996336993,-2.41286630036632
2015-06-01,97.95,0.0945970695970682,0.355402930402931
2015-07-01,97.75,-0.594505494505495,1.14450549450548
2015-08-01,97.5708333333333,-0.329922161172161,-2.44091117216115
2015-09-01,97.5541666666667,-0.486172161172164,-0.767994505494499
2015-10-01,97.7791666666667,-0.293612637362635,1.11444597069597
2015-11-01,98.0416666666667,0.270077838827841,0.588255494505503
2015-12-01,98.2083333333333,0.0929945054945028,-2.10132783882781
2016-01-01,98.2625,0.30757783882784,0.0299221611721379
2016-02-01,98.3583333333333,0.563827838827838,0.377838827838829
2016-03-01,98.4875,0.279532967032967,1.43296703296704
2016-04-01,98.5,0.132738095238097,1.36726190476192
2016-05-01,98.5625,-0.0371336996336993,-0.325366300366284
2016-06-01,98.8708333333333,0.0945970695970682,0.834569597069617
2016-07-01,99.1125,-0.594505494505495,-0.317994505494497
2016-08-01,99.225,-0.329922161172161,-1.69507783882781
2016-09-01,99.3375,-0.486172161172164,-1.85132783882783
2016-10-01,99.3083333333333,-0.293612637362635,-0.814720695970706
2016-11-01,99.3041666666667,0.270077838827841,1.22575549450549
2016-12-01,99.3625,0.0929945054945028,2.2445054945055
2017-01-01,99.4375,0.30757783882784,-0.845077838827834
2017-02-01,99.5833333333333,0.563827838827838,1.55283882783885
2017-03-01,99.8083333333334,0.279532967032967,0.412133699633685
2017-04-01,100.091666666667,0.132738095238097,-1.22440476190476
2017-05-01,100.3,-0.0371336996336993,-1.1628663003663
2017-06-01,100.3875,0.0945970695970682,-0.182097069597077
2017-07-01,100.533333333333,-0.594505494505495,-0.438827838827834
2017-08-01,100.633333333333,-0.329922161172161,-0.903411172161142
2017-09-01,100.675,-0.486172161172164,0.0111721611721549
2017-10-01,100.825,-0.293612637362635,1.26861263736261
2017-11-01,100.995833333333,0.270077838827841,0.934088827838835
2017-12-01,101.141666666667,0.0929945054945028,1.16533882783885
2018-01-01,101.245833333333,0.30757783882784,0.146588827838855
2018-02-01,101.375,0.563827838827838,-0.638827838827837
2018-03-01,101.479166666667,0.279532967032967,0.141300366300385
2018-04-01,101.433333333333,0.132738095238097,-0.366071428571416
2018-05-01,101.308333333333,-0.0371336996336993,-0.271199633699609
2018-06-01,101.1125,0.0945970695970682,0.692902930402937
2018-07-01,100.966666666667,-0.594505494505495,0.0278388278388491
2018-08-01,100.858333333333,-0.329922161172161,1.07158882783881
2018-09-01,100.683333333333,-0.486172161172164,0.302838827838812
2018-10-01,100.516666666667,-0.293612637362635,0.176945970695968
2018-11-01,100.416666666667,0.270077838827841,-0.0867445054945222
2018-12-01,100.270833333333,0.0929945054945028,-1.06382783882785
2019-01-01,100.083333333333,0.30757783882784,0.909088827838815
2019-02-01,99.9458333333333,0.563827838827838,-1.40966117216118
2019-03-01,99.8208333333333,0.279532967032967,-0.200366300366284
2019-04-01,99.775,0.132738095238097,-0.707738095238099
2019-05-01,99.7,-0.0371336996336993,0.937133699633705
2019-06-01,99.525,0.0945970695970682,-0.819597069597094
2019-07-01,99.3708333333333,-0.594505494505495,0.223672161172161
2019-08-01,99.3791666666667,-0.329922161172161,0.650755494505503
2019-09-01,99.3083333333333,-0.486172161172164,0.577838827838846
2019-10-01,98.8583333333333,-0.293612637362635,1.83527930402931
2019-11-01,98.2291666666667,0.270077838827841,0.300755494505481
2019-12-01,97.6416666666667,0.0929945054945028,-0.834661172161162
2020-01-01,97.2125,0.30757783882784,2.47992216117215
2020-02-01,96.9375,0.563827838827838,3.09867216117216
2020-03-01,96.6916666666667,0.279532967032967,-0.271199633699638
2020-04-01,96.4916666666667,0.132738095238097,-5.02440476190476
2020-05-01,96.3416666666667,-0.0371336996336993,-3.20453296703296
2020-06-01,96.2333333333333,0.0945970695970682,-4.1279304029304
2020-07-01,96.1625,-0.594505494505495,-0.267994505494485
2020-08-01,95.9708333333333,-0.329922161172161,1.15908882783883
2020-09-01,95.9083333333333,-0.486172161172164,0.977838827838838
2020-10-01,96.3208333333333,-0.293612637362635,2.5727793040293
2020-11-01,96.9125,0.270077838827841,-0.182577838827839
2020-12-01,97.5125,0.0929945054945028,-1.5054945054945
2021-01-01,98.0458333333333,0.30757783882784,0.746588827838835
2021-02-01,98.3458333333333,0.563827838827838,-2.00966117216115
2021-03-01,98.575,0.279532967032967,0.0454670329670535
2021-04-01,98.7708333333333,0.132738095238097,0.396428571428586
2021-05-01,99.025,-0.0371336996336993,0.612133699633702
2021-06-01,99.4666666666667,0.0945970695970682,0.538736263736254
2021-07-01,99.8583333333333,-0.594505494505495,0.936172161172166
2021-08-01,100.145833333333,-0.329922161172161,-0.715911172161157
